"price","processor_speed","battery_capacity","ram_capacity","internal_memory","cluster_0","cluster_1","cluster_2","Winner Cluster","Silhouette Coefficient"
0.05272351746093362,0.5625,0.1476287229297785,0.375,0.4666666666666667,0.18491128035737692,0.5364983696290008,0.2785903500136224,"cluster_1",0.418544576934001
0.01687760152404742,0.25,0.15754001684919966,0.125,0.06666666666666667,0.8929496719911555,0.08920147309450725,0.017848854914337256,"cluster_0",0.6986457756412842
0.01687760152404742,0.4375,0.15754001684919966,0.25,0.2,0.21103796259791363,0.7669335359229034,0.022028501479183067,"cluster_1",0.6476114703134618
0.0232067020955652,0.5,0.10798354725209378,0.25,0.2,0.14891808506103776,0.8139486660611333,0.037133248877829095,"cluster_1",0.6888807941078428
0.018968314412838794,0.375,0.15754001684919966,0.25,0.2,0.5036418183835721,0.47378555399494365,0.02257262762148421,"cluster_0",0.26457579063882225
0.0232067020955652,0.375,0.1476287229297785,0.375,0.2,0.19019266049378092,0.777734840146538,0.03207249935968111,"cluster_1",0.6649744994872224
0.046413404191130395,0.375,0.16249566380891023,0.375,0.4666666666666667,0.27552346867960087,0.5827918230544589,0.1416847082659403,"cluster_1",0.4290458572794226
0.19829283060584263,0.9562499999999998,0.1327617820506467,0.375,0.4666666666666667,0.0703615827390749,0.12746675063693974,0.8021716666239854,"cluster_2",0.6876013267917136
0.4936698445783869,1,0.1426730759700679,0.625,1,0.2160962168395907,0.29827769097496126,0.485626092185448,"cluster_2",0.2504478733542584
0.0506138172704277,0.5,0.10798354725209378,0.375,0.2,0.0659719354820335,0.9011020275840868,0.03292603693387977,"cluster_1",0.7048143290032641
0.03797460342910669,0.5,0.1327617820506467,0.375,0.4666666666666667,0.20717245796568318,0.5874460958656378,0.205381446168679,"cluster_1",0.4855191393920517
0.03373621574638028,0.375,0.11789484117151494,0.375,0.2,0.19528631716181133,0.7704278661114269,0.03428581672676181,"cluster_1",0.6571163062405108
0.0506138172704277,0.5,0.12285048813122554,0.375,0.2,0.056449514450987115,0.9156840118501438,0.027866473698869056,"cluster_1",0.7034727156252224
0.02951681536536843,0.5,0.10798354725209378,0.375,0.2,0.06454125532865156,0.9039018546126306,0.03155689005871775,"cluster_1",0.70456072702464
0.035845915936886213,0.5,0.15754001684919966,0.375,0.2,0.04777232880961335,0.9293554603569258,0.022872210833460783,"cluster_1",0.700575862582433
0.008438800762023708,0.4375,0.20709648644630557,0.125,0.06666666666666667,0.6891599719794901,0.2605514760001146,0.050288552020395394,"cluster_0",0.6443981745016207
0.006141337254562753,0.13749999999999996,0.20709648644630557,0.125,0.06666666666666667,0.7800969227942931,0.17646085782914298,0.04344221937656396,"cluster_0",0.6747823995488231
0.010234155624144252,0.25,0.15754001684919966,0.25,0.06666666666666667,0.8353732917344241,0.14262275749368777,0.02200395077188825,"cluster_0",0.6989051392203148
0.013377608907998086,0.25,0.15754001684919966,0.375,0.2,0.49233083982987774,0.453767911821463,0.05390124834865934,"cluster_0",0.21434448523408753
0.02531640228607113,0.5,0.15754001684919966,0.125,0.06666666666666667,0.5483433545771085,0.37034594609039523,0.08131069933249625,"cluster_0",0.435296361217698
0.029535802667082982,0.5,0.15754001684919966,0.25,0.2,0.12892563858352904,0.8404263526716763,0.030648008744794626,"cluster_1",0.7027733540403802
0.006329100571517782,0.4375,0.20709648644630557,0.125,0.06666666666666667,0.6890876572833691,0.26057512596561466,0.05033721675101634,"cluster_0",0.6442674465693993
0.01476790133354149,0.28125,0.15754001684919966,0.375,0.2,0.44104794547850246,0.5090086082791025,0.049943446242395065,"cluster_1",-0.003488336091273338
0.014345961295440305,0.25,0.15754001684919966,0.25,0.2,0.7812382897774883,0.19562109196719435,0.023140618255317328,"cluster_0",0.6940959648896896
0.02109700190505927,0.28125,0.15754001684919966,0.375,0.2,0.4397951307147671,0.5103203397752553,0.04988452950997751,"cluster_1",0.002843438589818224
0.012027400786074293,0.25,0.15754001684919966,0.125,0.06666666666666667,0.8927271120677548,0.08937664174263248,0.017896246189612587,"cluster_0",0.6988283092057215
0.01476790133354149,0.25,0.15754001684919966,0.25,0.2,0.7812347976751409,0.195628452586484,0.02313674973837499,"cluster_0",0.6941218349864782
0.0232067020955652,0.28125,0.15754001684919966,0.375,0.2,0.43938291243396904,0.5107336005759041,0.04988348699012688,"cluster_1",0.004793124932755576
0.02109700190505927,0.5,0.15754001684919966,0.25,0.06666666666666667,0.36923589216057917,0.5596809504114275,0.07108315742799327,"cluster_1",0.22172626467006065
0.02299784177670511,0.375,0.15754001684919966,0.375,0.4666666666666667,0.2765211968024307,0.5828329545980888,0.14064584859948054,"cluster_1",0.42772825081741905
0.027426102476577053,0.5,0.15754001684919966,0.375,0.2,0.04852837197686846,0.9284099858682068,0.023061642154924726,"cluster_1",0.7010837018747575
0.01898730171455335,0.25,0.15754001684919966,0.375,0.2,0.49152080985528374,0.4546152617660531,0.05386392837866312,"cluster_0",0.2117568445646131
0.029535802667082982,0.28125,0.1327617820506467,0.375,0.2,0.43518273490327314,0.5143199668589099,0.05049729823781688,"cluster_1",0.022913256583847675
0.008438800762023708,0.25,0.15754001684919966,0.125,0.06666666666666667,0.8923232095920721,0.08970225185736362,0.017974538550564245,"cluster_0",0.6989223527444396
0.0232067020955652,0.375,0.15754001684919966,0.25,0.2,0.5013593903174164,0.47610582291636755,0.022534786766216078,"cluster_0",0.2565215912919846
0.02531640228607113,0.375,0.1327617820506467,0.375,0.2,0.19129968937934516,0.7759913184637102,0.032708992156944665,"cluster_1",0.6631044756561607
0.02848095257183002,0.625,0.15754001684919966,0.375,0.4666666666666667,0.1640335585183384,0.45541992524650615,0.38054651623515545,"cluster_1",0.15067408861935208
0.06540070590568374,0.5625,0.1327617820506467,0.375,0.4666666666666667,0.18487110179595703,0.5339410152050488,0.2811878829989942,"cluster_1",0.41202381537252963
0.03373621574638028,0.28125,0.1327617820506467,0.375,0.2,0.4344077713294155,0.51501358096605,0.050578647704534595,"cluster_1",0.026313766293673203
0.12447231123984971,1,0.15754001684919966,0.875,0.4666666666666667,0.14572751664338496,0.23958518011643218,0.6146873032401828,"cluster_2",0.4777678651690137
0.11392381028732006,1,0.15754001684919966,0.375,0.4666666666666667,0.061338004301854904,0.10954316128023192,0.8291188344179131,"cluster_2",0.703540970796489
0.11179512279509958,1,0.1426730759700679,0.375,0.4666666666666667,0.061096782416002075,0.1092021413986574,0.8297010761853405,"cluster_2",0.7038892205923066
0.04006531631789806,1,0.12780613509093613,0.375,0.2,0.03945694870020034,0.07121827824975195,0.8893247730500478,"cluster_2",0.7453112598299501
0.06327201841346326,1,0.12780613509093613,0.625,0.4666666666666667,0.08501636109351203,0.1529865288478221,0.7619971100586659,"cluster_2",0.6637285474167659
0.07171081917548697,0.7749999999999999,0.10798354725209378,0.375,0.2,0.06973919266965899,0.18220916502878268,0.7480516423015583,"cluster_2",0.6758245663650745
0.061162318222957326,0.8125,0.12532831161108082,0.375,0.2,0.046499554564443796,0.11185698242846664,0.8416434630070896,"cluster_2",0.7290300575718776
0.07171081917548697,0.8125,0.12532831161108082,0.625,0.4666666666666667,0.10059052613127083,0.20782400230147668,0.6915854715672526,"cluster_2",0.6068637278105001
0.11390482298560552,0.875,0.1426730759700679,0.375,0.4666666666666667,0.06046784989536619,0.12169189808806659,0.8178402520165672,"cluster_2",0.702589394754675
0.05272351746093362,0.7749999999999999,0.1327617820506467,0.375,0.2,0.06873450856953905,0.18160442163456122,0.7496610697958997,"cluster_2",0.6789869661615443
0.061075820515146595,0.7749999999999999,0.1327617820506467,0.625,0.4666666666666667,0.11085642373676659,0.2357141494011747,0.6534294268620587,"cluster_2",0.5595860934233451
0.08858842069953439,1,0.1426730759700679,0.375,0.2,0.03659907528314341,0.06597062169634046,0.8974303030205162,"cluster_2",0.7480291661006839
0.04852310438163633,1,0.1426730759700679,0.375,0.2,0.03803830417468451,0.06868042073221983,0.8932812750930957,"cluster_2",0.7477035741267796
0.058544180286539474,1,0.1426730759700679,0.625,0.4666666666666667,0.0849611887592919,0.1529006031441976,0.7621382080965104,"cluster_2",0.6639838953671757
0.035845915936886213,1,0.1426730759700679,0.375,0.2,0.039477787141091195,0.0712437509182156,0.8892784619406933,"cluster_2",0.7455972320298571
0.050632804572142254,0.9375,0.15754001684919966,0.375,0.2,0.02619136819770902,0.050872945334767716,0.9229356864675233,"cluster_2",0.7474867379917571
0.05694291784194548,1,0.15754001684919966,0.375,0.4666666666666667,0.06101768323652836,0.1094409156912433,0.8295414010722284,"cluster_2",0.7031432136910044
0.04006531631789806,0.9375,0.15754001684919966,0.375,0.2,0.02757361889884195,0.05354142938069945,0.9188849517204585,"cluster_2",0.7471812533403805
0.017911354617395323,0.5,0.15754001684919966,0.125,0.2,0.4499300011045189,0.4718566735774696,0.07821332531801149,"cluster_1",-0.10961086797526229
0.02109700190505927,0.5,0.15754001684919966,0.25,0.2,0.1317522899208673,0.8371462884925793,0.03110142158655326,"cluster_1",0.7020910289380979
0.02004215180980631,0.375,0.15754001684919966,0.125,0.2,0.7847243333173327,0.18981308483059414,0.025462581852073136,"cluster_0",0.6970148085911382
0.023082229784325347,0.375,0.15754001684919966,0.25,0.2,0.5014275031507431,0.476037347994425,0.02253514885483195,"cluster_0",0.2567723957384021
0.026369142681133582,0.375,0.15754001684919966,0.375,0.2,0.19039928648929175,0.7775613904328889,0.03203932307781945,"cluster_1",0.6649562659145144
0.02004215180980631,0.25,0.15754001684919966,0.25,0.2,0.7808929447347497,0.19597699381361786,0.023130061451632395,"cluster_0",0.6942526717754067
0.01685650452214236,0.25,0.15754001684919966,0.125,0.06666666666666667,0.8929495125177456,0.08920157231834634,0.017848915163908106,"cluster_0",0.6986467808946877
0.03331005630789809,0.5,0.1426730759700679,0.25,0.2,0.12751867483339926,0.8418109151919807,0.03067040997462015,"cluster_1",0.7020453021532628
0.046413404191130395,0.5,0.1426730759700679,0.625,0.4666666666666667,0.2097480767544283,0.47335540923904446,0.3168965140065273,"cluster_1",0.265521471557199
0.03670878331480314,0.5,0.1426730759700679,0.375,0.2,0.04764098249372125,0.9294226727974595,0.02293634470881922,"cluster_1",0.7006158555996177
0.02531640228607113,0.375,0.11789484117151494,0.375,0.2,0.1969993854668516,0.7686399137454023,0.03436070078774608,"cluster_1",0.6553960203680964
0.04008430361961261,0.47499999999999987,0.15754001684919966,0.25,0.2,0.13520560681683447,0.8410556115599412,0.0237387816232242,"cluster_1",0.6987825662174297
0.01898730171455335,0.375,0.15754001684919966,0.125,0.2,0.784846323834441,0.1896980904021016,0.025455585763457446,"cluster_0",0.6970610460438991
0.0014767901333541493,0,0.15754001684919966,0.0625,0.06666666666666667,0.6717569533443712,0.24895714801968757,0.0792858986359411,"cluster_0",0.5508909633061496
0.01263921384132101,0.375,0.15754001684919966,0.125,0,0.7628170170977567,0.1946086121005501,0.042574370801693004,"cluster_0",0.6837859413243218
0.025297414984356576,0.5,0.15754001684919966,0.375,0.2,0.048953068228994034,0.9278237181068002,0.023223213664205638,"cluster_1",0.7012336844211503
0.010548500952529637,0.125,0.15754001684919966,0.375,0.2,0.5644250547452828,0.3628811137164783,0.07269383153823895,"cluster_0",0.3966062460741733
0.11392381028732006,0.7749999999999999,0.15754001684919966,0.875,1,0.22561422407357667,0.3243023419054144,0.45008343402100887,"cluster_2",0.18317878720674716
0.08647872050902845,0.875,0.18727389860746319,0.625,0.4666666666666667,0.08974643775242964,0.17602734214757326,0.734226220099997,"cluster_2",0.6480193095089961
0,0.125,0.10798354725209378,0.25,0.06666666666666667,0.7209823692319723,0.2285734839146044,0.050444146853423244,"cluster_0",0.6313549366090379
0.10337530933479043,0.5,0.12285048813122554,0.25,0.2,0.17657009528504974,0.7732983080599974,0.05013159665495288,"cluster_1",0.6588711217257477
0.027426102476577053,0.5,0.15754001684919966,0.25,0.2,0.12945851623308408,0.8398275619253369,0.030713921841579044,"cluster_1",0.7027594983491648
0.03586490323860077,0.5625,0.10897467664403587,0.25,0.2,0.16448971042994617,0.7505504388279671,0.08495985074208667,"cluster_1",0.6496533420180424
0.04008430361961261,0.5625,0.10897467664403587,0.375,0.2,0.10161514358789077,0.8063456279363954,0.09203922847571386,"cluster_1",0.6882251024543176
0.07172980647720152,0.8125,0.12780613509093613,0.375,0.2,0.045557647310606846,0.1094131617525345,0.8450291909368586,"cluster_2",0.7301658640069909
0.06118130552467188,0.875,0.1476287229297785,0.375,0.2,0.025288347950077585,0.05394231305962174,0.9207693389903008,"cluster_2",0.7441731157357021
0.06118130552467188,0.47499999999999987,0.11789484117151494,0.375,0.2,0.05885193548053262,0.9176946561999336,0.02345340831953376,"cluster_1",0.6992581939298695
0.07803991974700475,1,0.1327617820506467,0.375,0.2,0.03678827011203633,0.06637548518534228,0.8968362447026214,"cluster_2",0.7481871596163175
0.11390482298560552,1,0.1476287229297785,0.375,0.2,0.03810017651300589,0.0684230370247273,0.8934767864622668,"cluster_2",0.7446271020833323
0.10970440990630821,0.7749999999999999,0.15754001684919966,0.625,0.4666666666666667,0.11075696898128959,0.233652630568784,0.6555904004499263,"cluster_2",0.5626354755383352
0.034791065841633245,1,0.15754001684919966,0.25,0.2,0.07980314893834645,0.13335027374271563,0.7868465773189379,"cluster_2",0.687278442268359
0.009493650857276673,0.25,0.15754001684919966,0,0.06666666666666667,0.7732634756058268,0.17783558374024747,0.048900940653925806,"cluster_0",0.6717567281952058
0.006377623675899419,0.4375,0.15754001684919966,0.125,0.06666666666666667,0.6980958084421192,0.2545783520563101,0.047325839501570696,"cluster_0",0.6566282120153942
0.006329100571517782,0.4375,0.15754001684919966,0.125,0.06666666666666667,0.6980931142890815,0.25457969889597054,0.047327186814947984,"cluster_0",0.6566234364364304
0.004200413079297301,0.125,0.15754001684919966,0.0625,0,0.7328855910405915,0.20678179917440545,0.060332609785002975,"cluster_0",0.6338586466245524
0.006033742544846954,0.125,0.15754001684919966,0.125,0.06666666666666667,0.7746006124411319,0.1805944022376213,0.04480498532124682,"cluster_0",0.6718979581088561
0.054833217651439545,0.375,0.10897467664403587,0.375,0.2,0.20145285062845825,0.7616814591516814,0.03686569021986035,"cluster_1",0.6469785748268139
0.037955616127392136,0.8125,0.15754001684919966,0.25,0.2,0.10964685771073261,0.2288754683584821,0.6614776739307852,"cluster_2",0.5739416169206575
0.061162318222957326,0.875,0.15754001684919966,0.375,0.2,0.025532540141892743,0.054422193153457595,0.9200452667046496,"cluster_2",0.7439052858195706
0.02951681536536843,0.375,0.15754001684919966,0.25,0.2,0.4978372792861931,0.47958669921533464,0.022576021498472213,"cluster_0",0.24247222188677486
0.02109700190505927,0.25,0.15754001684919966,0.125,0.2,0.8670991429501386,0.1134006111736144,0.019500245876247078,"cluster_0",0.6945281048203759
0.0073839506667707465,0.4375,0.15754001684919966,0.125,0.06666666666666667,0.6981452021169844,0.2545553533953454,0.04729944448767017,"cluster_0",0.6567104718919002
0.029535802667082982,0.25,0.15754001684919966,0.125,0.2,0.8658106374767661,0.11450208353855604,0.019687278984677783,"cluster_0",0.6944957023693704
0.008438800762023708,0.25,0.15754001684919966,0.125,0.06666666666666667,0.8923232095920721,0.08970225185736362,0.017974538550564245,"cluster_0",0.6989223527444396
0.012658201143035563,0.25,0.15754001684919966,0.25,0.2,0.7812170591382146,0.19562191896894207,0.023161021892843196,"cluster_0",0.6939642326649759
0.009493650857276673,0.5,0.15754001684919966,0.125,0.06666666666666667,0.5501155643197432,0.36875243953597425,0.08113199614428267,"cluster_0",0.43942380968475836
0.01793245161930038,0.4375,0.20709648644630557,0.125,0.06666666666666667,0.6888607056420555,0.26091359866280195,0.05022569569514268,"cluster_0",0.6441144440890268
0.010548500952529637,0.5,0.15754001684919966,0.125,0.06666666666666667,0.550035954807412,0.3688395834238247,0.08112446176876321,"cluster_0",0.4393248455576772
0.012658201143035563,0.5,0.15754001684919966,0.125,0.06666666666666667,0.5498601462376662,0.36902215983740083,0.08111769392493298,"cluster_0",0.43906021605390494
0.01476790133354149,0.5,0.15754001684919966,0.25,0.2,0.1350643254927605,0.8331689591216574,0.03176671538558206,"cluster_1",0.7002900440146418
0.0232067020955652,0.375,0.15754001684919966,0.125,0.06666666666666667,0.8418337536062771,0.13448755623842457,0.023678690155298315,"cluster_0",0.7032674828810447
0.03375520304809483,0.375,0.15754001684919966,0.125,0.2,0.7808643342868573,0.1932327118498553,0.0259029538632875,"cluster_0",0.6952481940128956
0.02109700190505927,0.4375,0.20709648644630557,0.25,0.2,0.25939941861835647,0.7116878095027673,0.028912771878876208,"cluster_1",0.5722349535819576
0.0232067020955652,0.375,0.15754001684919966,0.25,0.2,0.5013593903174164,0.47610582291636755,0.022534786766216078,"cluster_0",0.2565215912919846
0.02951681536536843,0.375,0.15754001684919966,0.25,0.2,0.4978372792861931,0.47958669921533464,0.022576021498472213,"cluster_0",0.24247222188677486
0.02109700190505927,0.375,0.15754001684919966,0.25,0.2,0.5025053283441876,0.4749476157153512,0.022547055940461153,"cluster_0",0.2606444250026757
0.04219400381011855,0.375,0.15754001684919966,0.375,0.4666666666666667,0.27541745496439385,0.5832102170295103,0.14137232800609592,"cluster_1",0.4299058959112104
0.030590652762335944,0.375,0.15754001684919966,0.375,0.2,0.189415669729519,0.7786081573505655,0.031976172919915447,"cluster_1",0.6659103459643143
0.027426102476577053,0.375,0.15754001684919966,0.25,0.2,0.49901774536544613,0.47843285709492456,0.02254939753962936,"cluster_0",0.2473560298167464
0.037955616127392136,0.8125,0.12780613509093613,0.375,0.2,0.049597515364049646,0.11943617008685022,0.8309663145491001,"cluster_2",0.7246712887395573
0.07172980647720152,1,0.1377174290103573,0.375,0.2,0.036723437932948244,0.06628540665478959,0.8969911554122622,"cluster_2",0.7487329339805753
0.02848095257183002,0.375,0.15754001684919966,0.25,0.2,0.4984235918491002,0.47901518532115456,0.022561222829745278,"cluster_0",0.24490920272008593
0.011584363746068048,0.25,0.10798354725209378,0.125,0.06666666666666667,0.870150571929491,0.10795005062270982,0.02189937744779925,"cluster_0",0.6999136033186534
0.09280782108054624,1,0.15754001684919966,0.375,0.2,0.03686156021685552,0.06637131561601836,0.896767124167126,"cluster_2",0.7473596348728089
0.0073839506667707465,0,0.16001784032905497,0.0625,0,0.6625322826996446,0.253339449423874,0.08412826787648142,"cluster_0",0.5372964533998699
0.009493650857276673,0,0.15754001684919966,0.125,0.06666666666666667,0.6749095527835585,0.24982375267665613,0.0752666945397855,"cluster_0",0.5591012557576532
0.012658201143035563,0,0.16001784032905497,0.125,0.06666666666666667,0.6749580440176891,0.2497861212124708,0.07525583476984017,"cluster_0",0.5591457848618333
0.015822751428794454,0,0.16001784032905497,0.25,0.2,0.6243688558281825,0.29602201060876926,0.07960913356304831,"cluster_0",0.486864026169016
0.04746614458619286,0.375,0.1327617820506467,0.25,0.2,0.47810601081240106,0.49774129061263317,0.02415269857496576,"cluster_1",-0.16189262416155084
0.025297414984356576,0.25,0.13127508796273354,0.25,0.2,0.7695894924683324,0.2059939114187512,0.024416596112916293,"cluster_0",0.6878316722470492
0.07593021955649883,0.375,0.11789484117151494,0.25,0.2,0.4606065868101582,0.5107757685609978,0.028617644628844034,"cluster_1",-0.08439966005804875
0.07171081917548697,1,0.20709648644630557,0.25,0.2,0.08129609062812129,0.13502753834907957,0.7836763710227991,"cluster_2",0.682899259910696
0.04377627895299799,0.5625,0.1327617820506467,0.375,0.2,0.09471553861507474,0.8197876847548529,0.08549677663007244,"cluster_1",0.6946243783757537
0.06329100571517782,0.5625,0.1327617820506467,0.625,0.4666666666666667,0.18671933529500973,0.4317097824245844,0.38157088228040587,"cluster_1",0.09297580824570645
0.04694082923875688,0.5625,0.1327617820506467,0.375,0.4666666666666667,0.18508744851823733,0.5367674381173176,0.2781451133644451,"cluster_1",0.4193867354847053
0.04006531631789806,0.5625,0.15754001684919966,0.25,0.2,0.1564643815371997,0.7645405162583853,0.078995102204415,"cluster_1",0.6625710995428222
0.07171081917548697,1,0.1426730759700679,0.375,0.2,0.0366237732605139,0.06610170051444196,0.8972745262250441,"cluster_2",0.7489696478511375
0.08227830742973116,0.8125,0.16001784032905497,0.375,0.2,0.0449304165855933,0.10752834792557038,0.8475412354888364,"cluster_2",0.7304935248181983
0.11601452317611145,1,0.15754001684919966,0.625,0.4666666666666667,0.08522101088972041,0.15273562758650472,0.7620433615237749,"cluster_2",0.6645968731898839
0.08647872050902845,1,0.20709648644630557,0.375,0.2,0.041786913294803635,0.07476868730971291,0.8834443993954835,"cluster_2",0.7398187153414905
0.116033510477826,1,0.15754001684919966,0.625,0.4666666666666667,0.08522178983714555,0.15273667212539874,0.7620415380374558,"cluster_2",0.664594529768428
0.09280782108054624,0.875,0.15754001684919966,0.375,0.2,0.025127671745356277,0.053269678197646796,0.9216026500569969,"cluster_2",0.7429555585966366
0.06118130552467188,1,0.15754001684919966,0.375,0.2,0.037206429536600555,0.06713605508209873,0.8956575153813007,"cluster_2",0.748568240272844
0.116033510477826,0.875,0.15754001684919966,0.375,0.2,0.02766531332622005,0.058198872354444396,0.9141358143193355,"cluster_2",0.7416532421756318
0.056961905143660035,0.78125,0.15754001684919966,0.375,0.2,0.06409869081443449,0.16639905405801664,0.7695022551275489,"cluster_2",0.6944110953388514
0.06540070590568374,0.78125,0.15754001684919966,0.625,0.4666666666666667,0.10889977800525696,0.23032963083075503,0.6607705911639881,"cluster_2",0.5696472956945218
0.06200408859896919,0.78125,0.15754001684919966,0.375,0.2,0.06361059044108175,0.16498787813515345,0.7714015314237648,"cluster_2",0.6957038091628963
0.08227830742973116,1,0.1476287229297785,0.375,0.2,0.036482097616740705,0.06578980649487201,0.8977280958883873,"cluster_2",0.7486031621493917
0.09493650857276673,1,0.1476287229297785,0.625,0.4666666666666667,0.08455609058259572,0.15191569086253587,0.7635282185548684,"cluster_2",0.6662628553867189
0.10548500952529635,1,0.1476287229297785,0.875,0.4666666666666667,0.14543951572230374,0.23946686281205465,0.6150936214656416,"cluster_2",0.4783635287749867
0.10337530933479043,1,0.15754001684919966,0.625,0.4666666666666667,0.08480680068551548,0.1522027654284384,0.762990433886046,"cluster_2",0.6657502248367211
0.07172980647720152,1,0.15754001684919966,0.375,0.2,0.03676086572355059,0.06630715766150937,0.8969319766149401,"cluster_2",0.7487792864021695
0.12405248090193903,0.7749999999999999,0.1327617820506467,0.375,0.2,0.07034168904810269,0.17907311892128713,0.7505851920306102,"cluster_2",0.6759016022138608
0.08227830742973116,0.7749999999999999,0.1327617820506467,0.375,0.2,0.06690215720610962,0.17529262040957053,0.7578052223843199,"cluster_2",0.6851551389868453
0.06118130552467188,1,0.15754001684919966,0.375,0.2,0.037206429536600555,0.06713605508209873,0.8956575153813007,"cluster_2",0.748568240272844
0.04850411707992178,0.78125,0.1327617820506467,0.375,0.2,0.06526506676212217,0.1696544770616031,0.7650804561762746,"cluster_2",0.6908168805296163
0.08858842069953439,1,0.1476287229297785,0.625,0.4666666666666667,0.08449838921414919,0.15188323875021162,0.7636183720356392,"cluster_2",0.6663060051994963
0.01898730171455335,0.125,0.20709648644630557,0.125,0.06666666666666667,0.7689242798456919,0.18470342679951007,0.046372293354798026,"cluster_0",0.6667897896686767
0.03586490323860077,0.375,0.15754001684919966,0.375,0.2,0.18867227202626968,0.7793210002999965,0.0320067276737339,"cluster_1",0.6663043119808448
0.058862745015305876,0.875,0.1327617820506467,0.625,0.4666666666666667,0.0890593438927039,0.17561379117894074,0.7353268649283554,"cluster_2",0.6497743598294474
0.04852310438163633,0.875,0.1327617820506467,0.375,0.2,0.02719046319505151,0.05802472240972898,0.9147848143952194,"cluster_2",0.7440461946100357
0.046413404191130395,0.9375,0.11789484117151494,0.375,0.2,0.02810300538796922,0.054576230790592976,0.9173207638214378,"cluster_2",0.746538951450437
0.0506138172704277,0.875,0.1327617820506467,0.375,0.2,0.02690526313954907,0.0574157902015365,0.9156789466589145,"cluster_2",0.7441088614589766
0.050632804572142254,0.47499999999999987,0.1327617820506467,0.375,0.2,0.046097862612018176,0.9359769509996391,0.017925186388342777,"cluster_1",0.694219987290496
0.029514705665177925,0.375,0.15754001684919966,0.25,0.2,0.4978384760948767,0.47958553575662966,0.02257598814849359,"cluster_0",0.2424772405695688
0.033746764247332806,0.375,0.15754001684919966,0.375,0.2,0.18890587709976972,0.7791143483460843,0.03197977455414598,"cluster_1",0.6662524413782421
0.04008430361961261,0.375,0.15754001684919966,0.375,0.4666666666666667,0.2755012725117158,0.5832417083820736,0.14125701910621064,"cluster_1",0.42986853605821207
